run_name,SA,SA_init,SA_update_factor,activations,elapsed_time_s,final_loss,fourier_features,initialization,iterations_per_sec,l2_relative_error,lr,lr_decay,mean_pde_residual,mlp_type,n_domain,n_fourier_features,n_hidden,n_iter,net_type,num_domain,pde_coefficient,rank,seed,sigma
treasured-sweep-60,True,constant,-1,tanh,213.76069808006287,4.2349591240054e-05,True,Glorot normal,374.25027480980833,0.0018563057176176313,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002342875814065337,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,32,3,10
glamorous-sweep-61,True,constant,-1,tanh,220.31401181221008,3.634810127550736e-05,True,Glorot normal,363.118075613774,0.002630185455762094,1e-05,"['exponential', 0.001, 1000, 0.9]",0.00211677560582757,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,0,10
feasible-sweep-62,True,constant,-1,tanh,199.41007542610168,1.436609454685822e-05,True,Glorot normal,401.18333955320514,0.001403971006690735,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0017575729871168733,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,1,10
vocal-sweep-63,True,constant,-1,tanh,215.11865854263303,2.2439797248807736e-05,True,Glorot normal,371.88777831721785,0.002899665110592351,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0019364397739991544,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,2,10
dashing-sweep-64,True,constant,-1,tanh,233.03334856033325,1.9620671082520857e-05,True,Glorot normal,343.29850424514535,0.0020884874232341135,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0018404495203867557,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,3,10
twilight-sweep-65,True,constant,-1,sin,186.62039470672607,0.0001009328552754596,True,Glorot normal,428.67769155520216,0.00632183395322736,1e-05,"['exponential', 0.001, 1000, 0.9]",0.003127656877040863,mlp,22500,64,3,80000,SPINN,22500,0.001,32,0,10
bright-sweep-66,True,constant,-1,sin,191.2295598983765,5.643950498779304e-05,True,Glorot normal,418.3453648197158,0.0068061386233814174,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026221934240311384,mlp,22500,64,3,80000,SPINN,22500,0.001,32,1,10
northern-sweep-67,True,constant,-1,sin,175.62381529808044,6.507906800834462e-05,True,Glorot normal,455.5190869997823,0.007522970644002743,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0028664269484579563,mlp,22500,64,3,80000,SPINN,22500,0.001,32,2,10
curious-sweep-68,True,constant,-1,sin,179.33286118507385,6.220844079507515e-05,True,Glorot normal,446.0978287601119,0.0030575032412558873,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002661112928763032,mlp,22500,64,3,80000,SPINN,22500,0.001,32,3,10
tough-sweep-69,True,constant,-1,sin,186.7521641254425,5.459991007228382e-05,True,Glorot normal,428.37522325183625,0.004885034325442545,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026079865638166666,mlp,22500,64,3,80000,SPINN,22500,0.001,64,0,10
silvery-sweep-70,True,constant,-1,sin,176.36028146743774,7.259762060130015e-05,True,Glorot normal,453.6168763983901,0.006258458925016445,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0027521238662302494,mlp,22500,64,3,80000,SPINN,22500,0.001,64,1,10
worldly-sweep-71,True,constant,-1,sin,172.47024655342102,6.086383291403763e-05,True,Glorot normal,463.8481222047813,0.006658336657704388,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026029406581074,mlp,22500,64,3,80000,SPINN,22500,0.001,64,2,10
solar-sweep-72,True,constant,-1,sin,174.25889563560486,5.195540870772675e-05,True,Glorot normal,459.0870366083869,0.0025484846513309685,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024477846454828978,mlp,22500,64,3,80000,SPINN,22500,0.001,64,3,10
rural-sweep-73,True,constant,-1,sin,176.37335562705994,6.0648872022284195e-05,True,Glorot normal,453.58325080098473,0.006513369114595854,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0027004943694919348,mlp,22500,128,3,80000,SPINN,22500,0.001,32,0,10
wobbly-sweep-74,True,constant,-1,sin,173.50389170646667,4.949442154611461e-05,True,Glorot normal,461.0847584637683,0.006704498890577471,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024868715554475784,mlp,22500,128,3,80000,SPINN,22500,0.001,32,1,10
pious-sweep-75,True,constant,-1,sin,180.40512943267825,8.171336230589077e-05,True,Glorot normal,443.4463712399796,0.003971996775881401,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0028437424916774035,mlp,22500,128,3,80000,SPINN,22500,0.001,32,2,10
mild-sweep-76,True,constant,-1,sin,174.22911739349365,4.694038943853229e-05,True,Glorot normal,459.16550113332255,0.006853059080904548,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024595200084149837,mlp,22500,128,3,80000,SPINN,22500,0.001,32,3,10
lilac-sweep-77,True,constant,-1,sin,174.9975185394287,7.797279249643907e-05,True,Glorot normal,457.1493394174911,0.003113445113448427,1e-05,"['exponential', 0.001, 1000, 0.9]",0.00292010884732008,mlp,22500,128,3,80000,SPINN,22500,0.001,64,0,10
valiant-sweep-78,True,constant,-1,sin,166.76609921455383,3.453997851465829e-05,True,Glorot normal,479.7138050046704,0.0031044819350459526,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002182209864258766,mlp,22500,128,3,80000,SPINN,22500,0.001,64,1,10
devoted-sweep-79,True,constant,-1,sin,166.39164233207703,3.9315720641752705e-05,True,Glorot normal,480.7933792752617,0.003877787861481492,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0022656500805169344,mlp,22500,128,3,80000,SPINN,22500,0.001,64,2,10
glad-sweep-80,True,constant,-1,sin,169.7792911529541,4.88030600536149e-05,True,Glorot normal,471.1999882714083,0.005577286473701639,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024412870407104492,mlp,22500,128,3,80000,SPINN,22500,0.001,64,3,10
royal-sweep-81,True,constant,-1,sin,178.03979587554932,0.0001009328552754596,True,Glorot normal,449.3377427590424,0.00632183395322736,1e-05,"['exponential', 0.001, 1000, 0.9]",0.003127656877040863,mlp,40000,64,3,80000,SPINN,22500,0.001,32,0,10
rich-sweep-82,True,constant,-1,sin,190.4025571346283,5.643950498779304e-05,True,Glorot normal,420.16242430732825,0.0068061386233814174,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026221934240311384,mlp,40000,64,3,80000,SPINN,22500,0.001,32,1,10
glamorous-sweep-83,True,constant,-1,sin,177.31738114356995,6.507906800834462e-05,True,Glorot normal,451.1684048346382,0.007522970644002743,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0028664269484579563,mlp,40000,64,3,80000,SPINN,22500,0.001,32,2,10
hardy-sweep-84,True,constant,-1,sin,180.2968647480011,6.220844079507515e-05,True,Glorot normal,443.7126519743707,0.0030575032412558873,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002661112928763032,mlp,40000,64,3,80000,SPINN,22500,0.001,32,3,10
firm-sweep-85,True,constant,-1,sin,172.55161452293396,5.459991007228382e-05,True,Glorot normal,463.62939124726154,0.004885034325442545,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026079865638166666,mlp,40000,64,3,80000,SPINN,22500,0.001,64,0,10
solar-sweep-86,True,constant,-1,sin,171.13488125801086,7.259762060130015e-05,True,Glorot normal,467.4675286062127,0.006258458925016445,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0027521238662302494,mlp,40000,64,3,80000,SPINN,22500,0.001,64,1,10
radiant-sweep-87,True,constant,-1,sin,172.17545628547668,6.086383291403763e-05,True,Glorot normal,464.64229993011,0.006658336657704388,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026029406581074,mlp,40000,64,3,80000,SPINN,22500,0.001,64,2,10
cool-sweep-88,True,constant,-1,sin,188.4081828594208,5.195540870772675e-05,True,Glorot normal,424.6100078343802,0.0025484846513309685,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024477846454828978,mlp,40000,64,3,80000,SPINN,22500,0.001,64,3,10
faithful-sweep-89,True,constant,-1,sin,203.1502320766449,6.0648872022284195e-05,True,Glorot normal,393.7972365683415,0.006513369114595854,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0027004943694919348,mlp,40000,128,3,80000,SPINN,22500,0.001,32,0,10
dazzling-sweep-90,True,constant,-1,sin,172.7252492904663,4.949442154611461e-05,True,Glorot normal,463.16332052569027,0.006704498890577471,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024868715554475784,mlp,40000,128,3,80000,SPINN,22500,0.001,32,1,10
worthy-sweep-91,True,constant,-1,sin,239.90061163902283,8.171336230589077e-05,True,Glorot normal,333.4714299118819,0.003971996775881401,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0028437424916774035,mlp,40000,128,3,80000,SPINN,22500,0.001,32,2,10
ruby-sweep-92,True,constant,-1,sin,246.38377237319943,4.694038943853229e-05,True,Glorot normal,324.6967088352855,0.006853059080904548,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024595200084149837,mlp,40000,128,3,80000,SPINN,22500,0.001,32,3,10
sweet-sweep-93,True,constant,-1,sin,171.3419816493988,7.797279249643907e-05,True,Glorot normal,466.9025024100432,0.003113445113448427,1e-05,"['exponential', 0.001, 1000, 0.9]",0.00292010884732008,mlp,40000,128,3,80000,SPINN,22500,0.001,64,0,10
drawn-sweep-94,True,constant,-1,sin,165.78224873542786,3.453997851465829e-05,True,Glorot normal,482.56071208004977,0.0031044819350459526,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002182209864258766,mlp,40000,128,3,80000,SPINN,22500,0.001,64,1,10
treasured-sweep-95,True,constant,-1,sin,161.5590238571167,3.9315720641752705e-05,True,Glorot normal,495.17506413477867,0.003877787861481492,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0022656500805169344,mlp,40000,128,3,80000,SPINN,22500,0.001,64,2,10
devoted-sweep-96,True,constant,-1,sin,185.71235609054563,4.88030600536149e-05,True,Glorot normal,430.7737066293818,0.005577286473701639,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024412870407104492,mlp,40000,128,3,80000,SPINN,22500,0.001,64,3,10
classic-sweep-97,True,constant,-1,sin,212.98120164871216,0.00011747019016183911,True,Glorot normal,375.62000486761616,0.014793289549505718,1e-05,"['exponential', 0.001, 1000, 0.9]",0.003372231498360634,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,0,10
fresh-sweep-98,True,constant,-1,sin,214.04451537132263,5.751744538429193e-05,True,Glorot normal,373.75402897484514,0.0034901317165235953,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026697346474975348,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,1,10
happy-sweep-99,True,constant,-1,sin,213.38808035850525,0.0002507496392354369,True,Glorot normal,374.9037896849488,0.009169140629851708,1e-05,"['exponential', 0.001, 1000, 0.9]",0.004051491152495146,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,2,10
graceful-sweep-100,True,constant,-1,sin,224.68694710731504,3.6365760024636984e-05,True,Glorot normal,356.0509456821734,0.0029718893807514964,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002200029324740171,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,3,10
ancient-sweep-101,True,constant,-1,sin,213.04985070228577,4.5346012484515086e-05,True,Glorot normal,375.4989723592503,0.006036207351886073,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002590904477983713,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,0,10
magic-sweep-102,True,constant,-1,sin,208.02008485794067,5.241252074483782e-05,True,Glorot normal,384.57824904086993,0.0019391901326957536,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026027096901088953,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,1,10
zesty-sweep-103,True,constant,-1,sin,211.25737309455872,4.257224645698443e-05,True,Glorot normal,378.6850079035681,0.0018904649419195995,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0023805946111679077,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,2,10
elated-sweep-104,True,constant,-1,sin,220.2106692790985,2.346219844184816e-05,True,Glorot normal,363.28848307802343,0.003166432486647517,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0019601646345108747,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,3,10
ethereal-sweep-105,True,constant,-1,sin,217.95135116577148,5.594815229414962e-05,True,Glorot normal,367.05438884456765,0.0028542585039190295,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002616883721202612,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,0,10
vivid-sweep-106,True,constant,-1,sin,238.47314500808716,5.320511991158128e-05,True,Glorot normal,335.46754288533003,0.0014704330315017538,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024224312510341406,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,1,10
northern-sweep-107,True,constant,-1,sin,219.28968358039856,4.188999082543887e-05,True,Glorot normal,364.8142433963131,0.009651806090059936,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024560983292758465,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,2,10
dark-sweep-108,True,constant,-1,sin,223.65063643455505,4.2349591240054e-05,True,Glorot normal,357.7007482534471,0.0018563057176176313,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002342875814065337,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,3,10
hopeful-sweep-109,True,constant,-1,sin,215.59690141677856,3.634810127550736e-05,True,Glorot normal,371.0628467955064,0.002630185455762094,1e-05,"['exponential', 0.001, 1000, 0.9]",0.00211677560582757,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,0,10
playful-sweep-110,True,constant,-1,sin,208.2092206478119,1.436609454685822e-05,True,Glorot normal,384.2289008675598,0.001403971006690735,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0017575729871168733,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,1,10
sparkling-sweep-111,True,constant,-1,sin,203.40447211265564,2.2439797248807736e-05,True,Glorot normal,393.3050201358993,0.002899665110592351,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0019364397739991544,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,2,10
comfy-sweep-112,True,constant,-1,sin,237.30766820907593,1.9620671082520857e-05,True,Glorot normal,337.1151071676173,0.0020884874232341135,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0018404495203867557,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,3,10
drawn-sweep-113,True,constant,-1,sin,214.5327227115631,0.00011747019016183911,True,Glorot normal,372.903485253199,0.014793289549505718,1e-05,"['exponential', 0.001, 1000, 0.9]",0.003372231498360634,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,32,0,10
sleek-sweep-114,True,constant,-1,sin,208.93828225135803,5.751744538429193e-05,True,Glorot normal,382.8881865878364,0.0034901317165235953,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026697346474975348,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,32,1,10
cosmic-sweep-115,True,constant,-1,sin,231.75289511680603,0.0002507496392354369,True,Glorot normal,345.1952561786946,0.009169140629851708,1e-05,"['exponential', 0.001, 1000, 0.9]",0.004051491152495146,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,32,2,10
resilient-sweep-116,True,constant,-1,sin,219.6683690547943,3.6365760024636984e-05,True,Glorot normal,364.185341495592,0.0029718893807514964,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002200029324740171,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,32,3,10
effortless-sweep-117,True,constant,-1,sin,229.33917713165283,4.5346012484515086e-05,True,Glorot normal,348.8283205711328,0.006036207351886073,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002590904477983713,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,64,0,10
sleek-sweep-118,True,constant,-1,sin,250.9006428718567,5.241252074483782e-05,True,Glorot normal,318.8513153426182,0.0019391901326957536,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0026027096901088953,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,64,1,10
hearty-sweep-119,True,constant,-1,sin,229.5061535835266,4.257224645698443e-05,True,Glorot normal,348.5745316666847,0.0018904649419195995,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0023805946111679077,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,64,2,10
autumn-sweep-120,True,constant,-1,sin,234.6699254512787,2.346219844184816e-05,True,Glorot normal,340.90435681588565,0.003166432486647517,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0019601646345108747,modified-mlp,40000,64,3,80000,SPINN,22500,0.001,64,3,10
vivid-sweep-121,True,constant,-1,sin,241.54065871238708,5.594815229414962e-05,True,Glorot normal,331.20717823022693,0.0028542585039190295,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002616883721202612,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,32,0,10
azure-sweep-122,True,constant,-1,sin,329.7810161113739,5.320511991158128e-05,True,Glorot normal,242.5852189532412,0.0014704330315017538,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024224312510341406,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,32,1,10
confused-sweep-123,True,constant,-1,sin,208.3851866722107,4.188999082543887e-05,True,Glorot normal,383.90444770836694,0.009651806090059936,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0024560983292758465,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,32,2,10
super-sweep-124,True,constant,-1,sin,212.6628806591034,4.2349591240054e-05,True,Glorot normal,376.1822455900955,0.0018563057176176313,1e-05,"['exponential', 0.001, 1000, 0.9]",0.002342875814065337,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,32,3,10
expert-sweep-125,True,constant,-1,sin,215.21798753738403,3.634810127550736e-05,True,Glorot normal,371.716141923796,0.002630185455762094,1e-05,"['exponential', 0.001, 1000, 0.9]",0.00211677560582757,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,0,10
youthful-sweep-126,True,constant,-1,sin,240.7478029727936,1.436609454685822e-05,True,Glorot normal,332.2979442061228,0.001403971006690735,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0017575729871168733,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,1,10
sweepy-sweep-127,True,constant,-1,sin,240.82805848121643,2.2439797248807736e-05,True,Glorot normal,332.187206526185,0.002899665110592351,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0019364397739991544,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,2,10
desert-sweep-128,True,constant,-1,sin,223.7285487651825,1.9620671082520857e-05,True,Glorot normal,357.57618078489014,0.0020884874232341135,1e-05,"['exponential', 0.001, 1000, 0.9]",0.0018404495203867557,modified-mlp,40000,128,3,80000,SPINN,22500,0.001,64,3,10
major-sweep-1,False,constant,-1,tanh,116.7625322341919,9.399017471878324e-06,True,Glorot normal,685.1512935634448,0.01615279369860115,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.002269119257107377,mlp,22500,64,3,80000,SPINN,22500,0.001,32,0,10
effortless-sweep-2,False,constant,-1,tanh,114.91198992729188,4.1639627852418926e-06,True,Glorot normal,696.1849677359021,0.003636125655760867,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0016038290923461318,mlp,22500,64,3,80000,SPINN,22500,0.001,32,1,10
skilled-sweep-3,False,constant,-1,tanh,118.96297812461852,8.662473192089237e-06,True,Glorot normal,672.4781210184295,0.011749246746641953,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0022645327262580395,mlp,22500,64,3,80000,SPINN,22500,0.001,32,2,10
genial-sweep-4,False,constant,-1,tanh,111.60096168518066,3.868637122650398e-06,True,Glorot normal,716.8397009487696,0.007458109891702607,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0014743809588253498,mlp,22500,64,3,80000,SPINN,22500,0.001,32,3,10
icy-sweep-5,False,constant,-1,tanh,113.83081698417664,8.081728083197959e-06,True,Glorot normal,702.7973805293923,0.009139393818525117,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.002173826564103365,mlp,22500,64,3,80000,SPINN,22500,0.001,64,0,10
cosmic-sweep-6,False,constant,-1,tanh,140.14023804664612,2.6322686608182262e-06,True,Glorot normal,570.8567440378669,0.006857465389055134,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001273619825951755,mlp,22500,64,3,80000,SPINN,22500,0.001,64,1,10
youthful-sweep-7,False,constant,-1,tanh,128.66175889968872,7.498866580135655e-06,True,Glorot normal,621.7853749564553,0.011853089737713752,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0021324511617422104,mlp,22500,64,3,80000,SPINN,22500,0.001,64,2,10
snowy-sweep-8,False,constant,-1,tanh,110.84672665596008,5.714623966923682e-06,True,Glorot normal,721.717297510278,0.006995674666575712,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0018567858496680856,mlp,22500,64,3,80000,SPINN,22500,0.001,64,3,10
dainty-sweep-9,False,constant,-1,tanh,113.82045292854308,5.107705419504782e-06,True,Glorot normal,702.8613745740786,0.00627438332007225,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0017660075100138783,mlp,22500,128,3,80000,SPINN,22500,0.001,32,0,10
dandy-sweep-10,False,constant,-1,tanh,114.37674450874329,3.434354084674851e-06,True,Glorot normal,699.4428836351831,0.006589627442297875,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001439951010979712,mlp,22500,128,3,80000,SPINN,22500,0.001,32,1,10
resilient-sweep-11,False,constant,-1,tanh,126.55546808242798,3.966886652051471e-06,True,Glorot normal,632.1338873156748,0.006460140099611509,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0015544830821454525,mlp,22500,128,3,80000,SPINN,22500,0.001,32,2,10
effortless-sweep-12,False,constant,-1,tanh,126.92197823524477,3.9608335100638214e-06,True,Glorot normal,630.3084864602664,0.00786625262833993,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001608711201697588,mlp,22500,128,3,80000,SPINN,22500,0.001,32,3,10
ruby-sweep-13,False,constant,-1,tanh,123.83444476127625,4.814401108887978e-06,True,Glorot normal,646.0238115026981,0.005754159333655086,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.00195604027248919,mlp,22500,128,3,80000,SPINN,22500,0.001,64,0,10
fragrant-sweep-14,False,constant,-1,tanh,108.81833505630492,2.520285079299356e-06,True,Glorot normal,735.1702262179098,0.002285127715721807,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0012417794205248356,mlp,22500,128,3,80000,SPINN,22500,0.001,64,1,10
worthy-sweep-15,False,constant,-1,tanh,120.00109481811523,2.96034295388381e-06,True,Glorot normal,666.6605843992958,0.005453008413373793,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0014495678478851914,mlp,22500,128,3,80000,SPINN,22500,0.001,64,2,10
resilient-sweep-16,False,constant,-1,tanh,107.25287556648254,4.241214355715783e-06,True,Glorot normal,745.9007469726126,0.0045305852507803055,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001610485720448196,mlp,22500,128,3,80000,SPINN,22500,0.001,64,3,10
golden-sweep-17,False,constant,-1,tanh,154.37842392921448,2.143217898264993e-06,True,Glorot normal,518.2071300111313,0.0025493029056221452,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001236467156559229,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,0,10
sweet-sweep-18,False,constant,-1,tanh,158.92949676513672,1.863427996795508e-06,True,Glorot normal,503.3678557368279,0.0011115824373769592,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0013511432334780693,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,1,10
proud-sweep-19,False,constant,-1,tanh,152.7338559627533,2.8867841592727927e-06,True,Glorot normal,523.7869462256576,0.0030884688283849093,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001514719449914992,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,2,10
effortless-sweep-20,False,constant,-1,tanh,153.30069065093994,1.2387181413942017e-06,True,Glorot normal,521.8502255945936,0.0005513594375339349,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0010160806123167276,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,32,3,10
jolly-sweep-21,False,constant,-1,tanh,171.1389720439911,2.0602906261046883e-06,True,Glorot normal,467.4563545902104,0.001741311827571131,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0012344068381935358,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,0,10
astral-sweep-22,False,constant,-1,tanh,149.48475980758667,1.6745020730013491e-06,True,Glorot normal,535.1716128317973,0.0020355847354663345,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001733909477479756,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,1,10
polar-sweep-23,False,constant,-1,tanh,163.90362119674683,1.56098406023375e-06,True,Glorot normal,488.091717656253,0.00208411544060635,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0011882750550284982,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,2,10
feasible-sweep-24,False,constant,-1,tanh,177.98544120788574,2.647249630172155e-06,True,Glorot normal,449.4749652392106,0.0025475110406925094,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0014123767614364624,modified-mlp,22500,64,3,80000,SPINN,22500,0.001,64,3,10
deft-sweep-25,False,constant,-1,tanh,176.70586133003235,1.354172354695038e-06,True,Glorot normal,452.72974760347387,0.001238048728301121,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.001287786872126162,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,0,10
lemon-sweep-26,False,constant,-1,tanh,185.74857306480408,3.4981205772055546e-06,True,Glorot normal,430.6897150272565,0.006344002417943502,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0016217224765568972,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,1,10
lyric-sweep-27,False,constant,-1,tanh,148.30381083488464,4.936190634907689e-06,True,Glorot normal,539.433205051411,0.005127287690663959,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0021484268363565207,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,2,10
frosty-sweep-28,False,constant,-1,tanh,162.5311348438263,4.755661393573973e-06,True,Glorot normal,492.2133846962355,0.00679262455329928,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.00200548954308033,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,32,3,10
eternal-sweep-29,False,constant,-1,tanh,169.9927077293396,1.1434474345151102e-06,True,Glorot normal,470.6084223764178,0.007660221679528064,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.002508099190890789,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,0,10
cerulean-sweep-30,False,constant,-1,tanh,158.9045672416687,2.53556413554179e-06,True,Glorot normal,503.4468259073552,0.0032242360524778265,1e-05,"['warmup cosine', 1e-05, 0.001, 1000, 80000, 1e-05]",0.0018499816069379449,modified-mlp,22500,128,3,80000,SPINN,22500,0.001,64,1,10
